company_id,name,website_domain,description,industry_primary,verticals,year_founded,hq_city,hq_state,hq_country,funding_total_usd,last_round_type,last_round_size_usd,last_round_date,filing_count,source,github_stars,github_activity_90d,hn_mentions,hn_points,open_job_postings,semantic_sim,stage_fit,geo_fit,traction,investor_signal,hygiene,score,pts_semantic_sim,pts_stage_fit,pts_geo_fit,pts_traction,pts_investor_signal,pts_hygiene
c_b2b23aff8220,Hessian,hessian.sh,"Hessian is the platform for automating business operations with AI agents. We forward deploy on-site to map the work, and build the agents on our platform to run it end-to-end. Unlike off-the-shelf tools that don't know your business, you get a partner that owns the software and operates it every day. Why now? Coding agents have matured to the point where, combined with our engineering judgment we've built across a decade of shipping production systems, we can scale forward-deployed engagements with minimal headcount. Furthermore, our FDE agents and tooling will accelerate how quickly we automate workflows on our platform. We're already saving our customers hundreds of hours a month. Trillions of dollars a year are spent on knowledge work, and we're building the standard for how every company deploys, operates, and governs the AI agents that do it.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.4761031,0.5,1.0,0.0,0.0,0.75,42.79,19.04,10.0,10.0,0.0,0.0,3.75
c_22188ee1b55d,Conifer,conifer.build,"Conifer is one app that connects you to every AI model (local and cloud) and automatically routes each request to the cheapest model that accomplishes your goal. Most requests run free on your own hardware, so teams cut their AI bill by ~80% while replacing a dozen provider contracts with one interface and one invoice. For sensitive material like financials or user data, a secure mode pins everything on-device with no external API calls.",B2B,"Artificial Intelligence, B2B, Security",,San Francisco,CA,US,,,,,0,yc,,,,,,0.4746272,0.5,1.0,0.0,0.0,0.75,42.74,18.99,10.0,10.0,0.0,0.0,3.75
c_7d32906d6fec,Touchmark,touchmark.ai,Solving AI pricing,B2B,"Artificial Intelligence, Infrastructure",,San Francisco,CA,US,,,,,0,yc,,,,,,0.4745428,0.5,1.0,0.0,0.0,0.75,42.73,18.98,10.0,10.0,0.0,0.0,3.75
c_e7a006532ea3,Ontora,ontora.com,"Ontora is an AI Agent that interviews every employee to map how work actually gets done and identify bottlenecks. Consultants spend months doing this manually; Ontora does it in hours.

",B2B,"Robotic Process Automation, Enterprise, AI",,San Francisco,CA,US,,,,,0,yc,,,,,,0.47424975,0.5,1.0,0.0,0.0,0.75,42.72,18.97,10.0,10.0,0.0,0.0,3.75
c_f2aab3ed4581,Discovered Materials,discoveredmaterials.com,"We use AI to discover new materials for the semiconductor industry - specifically datacenters and fabs. Finding novel materials today takes 10+ years of lab work. We aim to compress that timeline to months, using a swarm of AI agents.

Akash completed his PhD at Stanford on material discovery for semiconductors. The materials he discovered for nanoscale interconnects have been adopted into the roadmaps of Intel and TSMC. Advaith was the founding applied scientist at Persona AI (acquired by Luma Labs), where he built long horizon autonomous agents for major telecom and crypto companies.

Power consumption and heat release from AI chips is doubling every year. The semiconductor industry needs new materials to keep this exponential going -  Discovered Materials will help find them. ",Industrials,"Semiconductors, AI",,San Francisco,CA,US,,,,,0,yc,,,,,,0.47411716,0.5,1.0,0.0,0.0,0.75,42.71,18.96,10.0,10.0,0.0,0.0,3.75
c_a146fe73f813,Keyframe Labs,keyframelabs.com,"Our real-time foundation models turn AI into lifelike video calls. Add the world's best AI avatars to your agents and applications in minutes with a few lines of embed code. Photorealism, emotion, and scale for as low as $0.06 per minute.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.47389865,0.5,1.0,0.0,0.0,0.75,42.71,18.96,10.0,10.0,0.0,0.0,3.75
c_57f5121d9d6b,Traceforce,traceforce.ai,"AI apps such as ChatGPT and Claude have become part of everyone's daily workflow, but they introduce new security risks that traditional security tools weren't built to handle. Security teams at companies from startups to Fortune 500s, are struggling to keep up.

Traceforce gives a company’s security team visibility of how AI apps are being used across company’s devices, and the ability to detect and prevent security breaches and unsafe actions as early as possible.",B2B,"Artificial Intelligence, SaaS, Security, Cybersecurity, Enterprise",,San Francisco,CA,US,,,,,0,yc,,,,,,0.4733274,0.5,1.0,0.0,0.0,0.75,42.68,18.93,10.0,10.0,0.0,0.0,3.75
c_c862bcaf5389,Auxesys Inc.,,,Business Services,,,OAKBANK,A2,US,300000.0,Pre-Seed,300000.0,2026-07-28,1,edgar,,,,,,0.19970608,1.0,1.0,0.0,0.34,0.25,42.64,7.99,20.0,10.0,0.0,3.4,1.25
c_3dea018e7523,Armature,armature.tech,"Armature helps companies monitor, analyze, and optimize how AI agents experience their products.

We start with Product Analytics: user sessions on your Claude Connector, ChatGPT App or MCP live inside their AI client, not your UI. Armature captures and shows you what users ask, what agents think and how they use your product.

Then, we provide automated testing infrastructure: run complex sessions against your MCPs/CLIs across all major harnesses and models to catch broken workflows before your users do.

Finally, our MCP lets your internal coding agents plug into Armature to autonomously fix your product's AX based on our run data.

The next step is to provide the foundational infrastructure for the Agent Experience, powering agent-native revenue, lifecycle marketing, and customer support for the next generation of software.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.47153938,0.5,1.0,0.0,0.0,0.75,42.61,18.86,10.0,10.0,0.0,0.0,3.75
c_ec35bdaa6756,Biosceptre International Ltd,,,Biotechnology,,,CAMBRIDGE,X0,US,345981.0,Pre-Seed,345981.0,2026-07-28,1,edgar,,,,,,0.19871622,1.0,1.0,0.0,0.34,0.25,42.6,7.95,20.0,10.0,0.0,3.4,1.25
c_8ae79f95ff08,Manicule,manicule.dev,"Manicule does AgentRel. We get companies discovered and used by AI agents. Think DevRel, rebuilt for a world where agents make all the decisions. We own developer documentation and technical content across social channels, end-to-end. We've grown 100% MoM over the last three months to $53K in monthly revenue, with customers like Supermemory, Greptile, Reducto, and Mastra.
  
Getting discovered and used by agents is its own job now, and the market for it is broken. The SEO/GEO SaaS tools just show you data like where you rank in AI answers. The agencies are slow and lack know-how with agents. The one person who could own all of it end-to-end, a DevRel, is nearly impossible to hire: our customers have had roles open for months at $300K+ and still can't find anyone good. 

We solve all these gaps. Naman has been doing fractional DevRel since he was 13, working with companies like PromptLayer, Brightdata, and Courier.com. Shreyans has been building since 14 — he built an AI app that hit App Store Productivity Trending within a month, and
was the founding engineer at Supermemory. We met in high school and have built multiple startups together since.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.47054905,0.5,1.0,0.0,0.0,0.75,42.57,18.82,10.0,10.0,0.0,0.0,3.75
c_5add8df2b1e6,Arga Labs,argalabs.com,"We build environments to test your app and agents against the real world.

Deploy your code/agent into a sandbox that runs against replicas of external services (Stripe, Slack, Google Drive, etc.). Twins support the same APIs, MCP tool calls & SDKs as the real software, and you can spin up thousands of instances in parallel and seed them using natural language. Run real workflows, surface edge cases, and observe how your code/agents actually behave before hitting production.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.47016758,0.5,1.0,0.0,0.0,0.75,42.56,18.81,10.0,10.0,0.0,0.0,3.75
c_fd33580b76b2,Billow AI Labs,thebillow.ai,"Billow handles the work of Accounting and FP&A FTEs keeping teams compliant and audit-ready. We work within existing stacks (NetSuite, Coupa, and 80+ other systems) and complex spreadsheets, chasing down information and coordinating approvals across stakeholders. 

Built by repeat founders; Joan built and exited an accounting/ERP platform (45,000 businesses in 4 years) and Phil built Bloomberg's financial “brain” data infrastructure, and as CTO of a trading platform ($1B in volume). Advisors include CFOs, controllers, auditors from publicly-traded biopharma, and a Big-4 Accounting firm. ",B2B,"Artificial Intelligence, Finance, B2B, Workflow Automation",,San Francisco,CA,US,,,,,0,yc,,,,,,0.4687097,0.5,1.0,0.0,0.0,0.75,42.5,18.75,10.0,10.0,0.0,0.0,3.75
c_65ecf8240eb2,Verdant,verdantapp.com,"Verdant is building the AI infrastructure for local government, and we’re starting with AI-native end-to-end permitting software that dramatically cuts local government permit review time. 

We help applicants file complete, compliant applications upfront, then help staff review them - our AI reads documents, plans, and diagrams, then flags issues and drafts the final report. Staff just sign off.

Pandemic-era incumbent contracts are churning because staff are stuck with legacy systems that only intake and track permits – no automation involved. Our end-to-end solution picks up where those systems stop, automating the review itself to fix permitting where it's most broken.",Government,GovTech,,San Francisco,CA,US,,,,,0,yc,,,,,,0.46851918,0.5,1.0,0.0,0.0,0.75,42.49,18.74,10.0,10.0,0.0,0.0,3.75
c_6b48d7b55e32,Levocred AI,levocred.com,"Levocred AI is the Company Brain for credit teams — an AI employee that plugs into the fund's loan tape, credit agreements, servicer reports, and bank feeds, and runs the workflows analysts would otherwise grind on.",Fintech,"Lending, Investments",,San Francisco,CA,US,,,,,0,yc,,,,,,0.46822274,0.5,1.0,0.0,0.0,0.75,42.48,18.73,10.0,10.0,0.0,0.0,3.75
c_f576522d58c8,Mount,mount.insure,"TLDR: Mount is building the AI insurance carrier, starting with liability coverage for deployed AI agents. As everyone moves AI Agents into production and gives them more responsibility, we help businesses insure and secure them.

Whenever responsibility shifts from human operators to autonomous systems, so too does the liability that accompanies it. The systems also introduce new risks: agentic software failures, prompt injection attacks, autonomous workflow errors, data leaks, and more.

Legacy insurance was not built for this. Existing policies are often silent, ambiguous, or exclude autonomous software, and traditional insurers lack the data and technical capability to assess deployed AI Systems.

Our first product, the Mount AI Liability Policy, is built for mid-market and enterprise companies deploying autonomous AI agents in real business processes. We scan and red-team AI deployments, quantify operational risk, help fix vulnerabilities, and insure the residual risk with purpose-built AI liability coverage.

Mount is best thought of as a highly automated version of today's commercial insurance carriers, which run on manual workflows, layers of intermediaries, and tens of thousands of employees. AI enables automation of underwriting, pricing, policy issuance, claims, fraud detection, customer support, and distribution. We believe that the best way to use this opportunity is to rebuild those processes from the ground up. ",Fintech,,,San Francisco,CA,US,,,,,0,yc,0.0,0.0,0.0,0.0,,0.46819842,0.5,1.0,0.0,0.0,0.75,42.48,18.73,10.0,10.0,0.0,0.0,3.75
c_6933f4652251,Prototyping.io,prototyping.io,"Prototyping.io turns CAD designs into real mechanical parts through an AI-driven manufacturing system. We analyze designs for manufacturability and automate production workflows to deliver high-quality parts faster and at lower cost.
",Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.46586162,0.5,1.0,0.0,0.0,0.75,42.38,18.63,10.0,10.0,0.0,0.0,3.75
c_aee526a8c850,"ReLiftMD Ventures, LLC",,,Other,,2024.0,MILLERSVILLE,MD,US,,Seed,,2026-07-28,1,edgar,,,,,,0.1625701,1.0,1.0,0.0,0.3333333333333333,0.5,42.34,6.5,20.0,10.0,0.0,3.33,2.5
c_596919b52250,Hyper,heyhyper.ai,"Hyper is a shared brain that plugs into all information flowing inside a company, creates a self-maintaining knowledge graph, and makes your AI employees better and ultimately saves people time. Our in-house memory system scores at or above SOTA on most public benchmarks, and we've built a custom eval suite to measure our precision/recall metrics. In the last 12 days since launch, we've gotten top 5 / top 12 on hacker news & product hunt, onboarded 50+ teams, grown 0 to 1k MRR, and are scoping paid design pilots with co's like Razorpay and Snorkel AI. Our whole lives we've packaged hardcore engineering into beautifully simple products, and that's how we’ll win this platform shift.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.4631582,0.5,1.0,0.0,0.0,0.75,42.28,18.53,10.0,10.0,0.0,0.0,3.75
c_1abc3671add8,Waddle Labs,waddlelabs.ai,Agents for robotics control. ,Industrials,"Developer Tools, Generative AI, Robotics, Automation",,Boston,MA,US,,,,,0,yc,,,,,,0.46249783,0.5,1.0,0.0,0.0,0.75,42.25,18.5,10.0,10.0,0.0,0.0,3.75
c_1b9829b26b0e,Proprio Robotics,propriorobotics.com,Building autonomous data centers,Industrials,"Artificial Intelligence, Robotics",,San Francisco,CA,US,,,,,0,yc,,,,,,0.46220866,0.5,1.0,0.0,0.0,0.75,42.24,18.49,10.0,10.0,0.0,0.0,3.75
c_d0f083feb291,Daqstra,daqstra.com,"Daqstra is the AI-native orchestration layer for physical R&D. It saves engineers in Aerospace, Energy and Robotics hundreds of man hours managing test infrastructure by connecting fragmented test hardware, bringing live and historical test data into one place, and by giving engineers an API to orchestrate their entire test setup. We enable teams to spend less time rebuilding test infrastructure and more time improving the hardware they test.",B2B,"Hard Tech, AI",,San Francisco,CA,US,,,,,0,yc,,,,,,0.46082178,0.5,1.0,0.0,0.0,0.75,42.18,18.43,10.0,10.0,0.0,0.0,3.75
c_0e464b3216ac,General Instinct,general-instinct.com,Inference Infrastructure for Physical AI,Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.45943904,0.5,1.0,0.0,0.0,0.75,42.13,18.38,10.0,10.0,0.0,0.0,3.75
c_717c0f06c13c,Asendia AI,asendia.ai,"Asendia AI replaces the top-of-funnel recruiter. Our AI agents clone each agency's best human recruiter: their knowledge base, screening logic, outreach style, and judgment, then run the full workflow across phone, SMS, WhatsApp, and email, 24/7. A req comes in; by the time a recruiter sits down, Asendia has already sourced, screened, and drafted submittals. Staffing is a $200B+ industry where speed is the entire margin.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.45868126,0.5,1.0,0.0,0.0,0.75,42.1,18.35,10.0,10.0,0.0,0.0,3.75
c_828d64a63357,RealPact,realpact.ai,"RealPact builds AI agents that handle the paperwork behind real estate transactions. They find property records like deeds, tax records, permits, parcel data, and MLS information, then use that data to fill out contracts, organize documents, track deadlines, and help brokerages close deals faster.

We are starting by automating transactions and will expand into other parts of brokerage operations. Much of the software used across the real estate industry is outdated. With today’s advances in AI, we can build agents that handle this operational work and create modern software around how brokerages actually work.

We currently sell to brokerages in New Hampshire and are expanding quickly.",Real Estate and Construction,"Artificial Intelligence, Real Estate, Enterprise Software",,San Francisco,CA,US,,,,,0,yc,,,,,,0.4577563,0.5,1.0,0.0,0.0,0.75,42.06,18.31,10.0,10.0,0.0,0.0,3.75
