company_id,name,website_domain,description,industry_primary,verticals,year_founded,hq_city,hq_state,hq_country,funding_total_usd,last_round_type,last_round_size_usd,last_round_date,filing_count,source,github_stars,github_activity_90d,hn_mentions,hn_points,open_job_postings
c_967175654a24,Frontier Computing,frontier.site,"Frontier is first to grow biological brains at scale, serving biological neural nets with substrate-level colocation of memory and compute, enabling highly cost effective training of large parameter count models.

While academia has traditionally been limited to ~1M neurons in vitro, Frontier has built a pathway to scale to 100M+ neurons by circumventing traditional scaling challenges in biological culture, demonstrating this strategy's functionality by training a biological brain using this scaling primitive to play Frogger.

Frontier is now growing exascale compute clusters to produce substrates capable of long-horizon language reasoning while operating at much higher sample efficiencies than traditional architectures, and collocating memory with compute to enable significantly larger parameter counts than would be tractable for training within traditional compute clusters.",Industrials,"Artificial Intelligence, Hard Tech, Hardware",,London,England,United Kingdom,,,,,0,yc,,,,,
c_ba6c00a7fa89,Nodus Compute,nodus-compute.ai,Intelligent Cloud for AI workloads,B2B,"Artificial Intelligence, Infrastructure",,San Francisco,CA,US,,,,,0,yc,,,,,
c_26d562bed664,The Subvocal Company,subvocal.company,"We're building a silent speech wearable that lets you talk to your computer at the speed of voice, but silently and completely imperceptibly to everyone around you.",Consumer,Hard Tech,,San Francisco,CA,US,,,,,0,yc,,,,,
c_70d24bc2da27,Workers IO,workers.io,"Workers IO verifies your entire system across millions of interleaving, faults, and timings to find the exact conditions that break the software properties you care about.

Built for teams where 99.99% uptime is table-stakes. ",B2B,"Artificial Intelligence, Developer Tools, B2B, Infrastructure",,San Francisco,CA,US,,,,,0,yc,,,,,
c_fdf1a397dbbf,Talos,talos-us.com,"At Talos, we are building better, more modern predictive maintenance for the power industry with a focus on large transformers. Our devices continuously monitor critical power equipment and detect problems early on using anomaly-detection models. For each fault, we provide detailed analyses of the problem, exactly where and why it happened, as well as next steps teams should take. ",Industrials,"Deep Learning, IoT, Energy",,Baltimore,MD,US,,,,,0,yc,,,,,
c_a9647b3dd89f,Quippy,quippyapp.com,"Quippy is a daily practice app for your social life. You run short, realistic practice conversations, like pushing back on a boss or talking during a first date, and get line-by-line feedback on what landed and what backfired. The curriculum adapts to each person's patterns, reshaping itself around their weak spots, ensuring steady improvement in the conversations that matter most.",Consumer,"AI-Enhanced Learning, Social, Health & Wellness",,San Francisco,CA,US,,,,,0,yc,,,,,
c_39bee466cd6c,Redoubt Insurance,redoubt.agency,"Redoubt is a commercial insurance agency for small businesses. We believe our customers are our most important business partners, and they deserve our full attention. Machines can already handle the boring parts, the next step is to continually learn from experience. ",Fintech,"Artificial Intelligence, Insurance",,Salt Lake City,UT,US,,,,,0,yc,,,,,
c_26497f8dfaeb,Sentient OS,sentient-os.ai,"Nobody's built truly proactive AI, because it requires running inference on your entire life. In the cloud, that's insanely expensive and a privacy nightmare. But not on your own chip.

Every night, Sentient's on-device LLM wakes your Mac and understands what's new in your life (email, messages, files, Granola transcripts...), entirely locally, and distills it into a knowledge base.

You wake up to your work already prepared: the reply you forgot, drafted from your own context; the subscription you never use renewing tomorrow, caught; the report you promised in the group chat, ready to send. Everything is one click from firing through computer use, and nothing fires until you click.

Or click your Mac notch anytime and say ""finish this for me."" Sidekick takes over the thing you were doing with its own cursor while you move on.

On-device inference at this scale was supposed to be impossible: devices too slow, and models too dumb. So we built the stack ourselves: a custom LiteRT-LM fork (KV-cache reuse, speculative decoding, custom k-quants) that runs nightly on 8 GB Macs. The user's hardware does ~90% of the compute, and their own ChatGPT or Claude subscription does the rest, so our marginal cost is ~$0, and our servers store nothing.

We soft-launched late July with one Reddit post: top of r/macapps, 2,000+ users in 48 hours, $0 marketing. Free and open source for consumers; the same engine on the work stack (Slack, Granola, Linear, Notion) becomes the enterprise business.

Sentient OS raised ~$1M in pre-seed, backed by YC, Afore, and the a16z Speedrun scout fund.",B2B,"Artificial Intelligence, Productivity, AI",,San Francisco,CA,US,,,,,0,yc,,,,,
c_2aaea0cfb7f2,Ethos Space Resources,ethos-space.com,"Ethos makes silicon on the Moon to power terawatt scale data centers. The Moon's surface is 21% silicon. We melt and electrolyze the lunar surface to make raw materials for solar panels. With solar panels made from the Moon, the constraint that limits data center scaling and everything else in space is gone.",Industrials,"Hard Tech, Exascale Computing, Energy, Aerospace, Industrial",,Los Angeles,CA,US,,,,,0,yc,,,,,
c_6da532a994a2,Spectre Intelligence,spectreintelligence.ai,Spectre Intelligence is a neotrading firm. We create AI traders instead of hiring human ones. Currently trading semis + bio.,Fintech,"Biotech, Investing, Trading, Semiconductors",,San Francisco,CA,US,,,,,0,yc,,,,,
c_d626c5f90ec4,Edgerun,edgerun.com,"Edgerun builds military exoskeletons. The first product is a 10-pound hip system that fits over existing kit and doubles a soldier’s range. Since April 2026, Edgerun built over a dozen iterations of their product through continuous field tests with Ukrainian fighters and secured $150M+ in LOIs. Founder David Venegas previously co-founded Durin (autonomous mining robotics) and worked at Stoke Space (at 19) and Hadrian. He is a high-school dropout, state-championship runner, adventure athlete, and pilot. Edgerun is a Y Combinator company backed by General H.R. McMaster, Cyan Banister, Joshua Steinman and Jason Miller. edgerun.com",Industrials,"Hard Tech, Hardware, Robotics, Defense",,San Francisco,CA,US,,,,,0,yc,,,,,
c_64ccfb8fa121,Covera,covera-agents.com,"Covera builds AI agents for insurance brokers. Our ready-to-use agents take over the day-to-day servicing work: submission intake, carrier quoting, quote comparison, claims handling, past-due collections, and account rounding. That means brokers can spend their time advising and selling clients instead of doing data entry. We work with agencies of every size and connect natively to the tools they already use.",Fintech,AIOps,,San Francisco,CA,US,,,,,0,yc,,,,,
c_ceff8a7094a3,Allia Health,allia.health,"Allia is the first full-stack, AI-native clinical group for mental health. We bring independent practices into one national clinical group that can deliver, measure, and improve care at scale - 600+ providers (350+ therapists, 200+ nurses & doctors, 30+ psychologists) across 70 sites in 32 states, plus telehealth nationwide. Every clinician runs on a single intelligent system of record. And, that intelligence coupled with scale unlocks what no single practice could achieve alone. ",Healthcare,"Healthcare, Mental Health, AI",,New York City,NY,US,,,,,0,yc,,,,,
c_4cd992444411,Capveon,capveon.ai,Turning infrastructure demand into action ,Government,GovTech,,San Francisco,CA,US,,,,,0,yc,,,,,
c_c78bc14f44c0,Studio,trystudio.ai,"Studio is a simulation lab studying how humans and societies respond to new ideas, and is building the first software models that can accurately predict that response. Instead of creating digital twins of survey respondents, Studio builds live market models of interconnected audience segments from real, traceable consumer-behavior data. Our simulations match live KPI outcomes like revenue and purchase behavior with over 97% accuracy for consumer-facing enterprises, higher than any synthetic panel, simulation lab, or traditional market research.",B2B,"Artificial Intelligence, B2B, Analytics, Market Research, AI",,San Francisco,CA,US,,,,,0,yc,,,,,
c_fa302772dabc,OpenTag,tryopentag.com,"OpenTag is an AI coworker in your Slack with full context on your company. It answers questions and takes real work off your plate. It also keeps your wiki up to date automatically, so knowledge never goes stale.",B2B,"AIOps, Artificial Intelligence, B2B, Workflow Automation, Enterprise Software",,San Francisco,CA,US,,,,,0,yc,,,,,
c_5e73199af3f5,Hilstart,hilstart.io,"We build physical agent harnesses to enable AI to debug, validate, and ship functional hardware and software.",Industrials,"Developer Tools, Hardware",,San Francisco,CA,US,,,,,0,yc,,,,,
c_ec656aac078d,Lantern AI,lantern.md,"Lantern learns what exceptional looks like for your team, pressure-tests the role against the real talent market, then runs the hiring loop: sourcing, inbound applications, interviews, assessments, candidate communication, and offers.",B2B,"Artificial Intelligence, Human Resources, Recruiting, HR Tech, Talent Acquisition",,San Francisco,CA,US,,,,,0,yc,,,,,
c_dee764f4c044,Callbook AI,callbook.ai,"Callbook AI is a collections agency operated by AI. We collect late stage portfolios by finding, contacting and negotiating with borrowers.",B2B,AI,,San Francisco,CA,US,,,,,0,yc,,,,,
c_eab2a4f51ad0,Grocalo,grocalo.com,"Grocalo (S26) is an AI brain that runs content for creators. We understand their audiences, using video understanding and deep platform analytics to bottle up the taste behind each creator and personalize and distribute content to creator specific audiences.

Grocalo generated 2B views and gained 4M followers for our creators in the last 2 months. Some of our clients include Jimmy O. Yang (Comedian, 11M followers), King Bach (72M followers), Leenda Dong (28M followers), Steven He (30M followers), Sheena Melwani (18M followers), and Jeannie Mai (TV host, 6M followers).

Content should be personalized and data-driven. We’ve developed the most advanced AI brain replicating viral content for any given audience. 
",Consumer,"Artificial Intelligence, Entertainment, Creator Economy",,Los Angeles,CA,US,,,,,0,yc,,,,,
c_14dda8bada1b,Marker,onmarker.com,"Marker is a platform for rebuilding enterprises agent-first, delivered by forward-deployed engineers. It productizes every step from discovery to production, so every agent we ship makes the next one faster.",B2B,"Generative AI, SaaS, B2B, Workflow Automation, AI",,San Francisco,CA,US,,,,,0,yc,,,,,
c_5ced4c5b990e,antimattr,antimattr.one,"antimattr builds a voice-first hardware interface for human-agent interaction that includes a ring and a pair of earphones. Designed to make more of your voice, the ring can record and summarise your conversations, capture thoughts on the go, or control your agents. The earphones use proprietary voice isolation technology to block out background noise entirely, so you can take a clear call from a loud pub or dictate with real accuracy.

Reserve early access at https://www.antimattr.one/project-mnemosyne
[use code YC at checkout]",Consumer,"Hardware, Consumer, AI",,San Francisco,CA,US,,,,,0,yc,,,,,
c_174227cb7ab4,Aerogen Systems,aerogensystems.com,"We are building the future of chip manufacturing.

Chips are more advanced than ever, and the features inside them keep getting smaller. But the cleanroom infrastructure supporting their manufacture has not scaled at the same pace. Intel, TSMC, Samsung, and others spend billions building and operating massive cleanrooms, only to isolate their most advanced wafers from the surrounding facility as much as possible.

We think that architecture is backwards. Instead of making the entire building cleaner, why not make the machinery itself as clean as possible?

Talos is our proprietary tool-integrated purification system. It sits directly inside semiconductor equipment and continuously destroys airborne molecular contaminants before they reach the wafer. Instead of fighting contamination by constantly flooding tools with ultra-high-purity nitrogen, Talos keeps the environment inside the machine 10–100x cleaner, without the massive purge-gas bill.

Talos is powerful on its own, but it is also the foundation for a much bigger vision: the Cleanpipe.

The Aerogen Systems Cleanpipe is an ultra-clean interconnect infrastructure that protects wafers as they move from machine to machine across the fab. Rather than relying on a billion-dollar cleanroom to protect every cubic foot of factory space, Cleanpipe creates a controlled environment only where cleanliness actually matters: around the wafer.

Talos cleans the tools. Cleanpipe connects them. Eventually, we delete the cleanroom and build more advanced chips, at greater scale, with radically less infrastructure. With cleanpipes connecting tools, chip fabs can exist anywhere.",Industrials,"Hard Tech, B2B, Manufacturing, Semiconductors",,Ann Arbor,MI,US,,,,,0,yc,,,,,
c_a2abf405cc48,Veeza AI,veeza.ai,"Billions of people need tourist visas to travel the world. We use AI agents to prepare applications, verify documents, secure appointments, and handle the visa process end to end.
",Consumer,"AIOps, Artificial Intelligence, Consumer",,,,,,,,,0,yc,,,,,
c_f9faeccebd3f,Lightfield,trylightfield.ai,"Lightfield connects to a company’s email, chat, and business systems and does the legal work before it reaches the legal team. It gathers context, applies company policies and past decisions, and presents the completed work to in-house counsel for approval.",B2B,"SaaS, B2B, Legal",,San Francisco,CA,US,,,,,0,yc,,,,,
